Position x, Position y, Velocity x, Velocity y
-0.8620, -0.0023, -0.0068, 0.0011, 10.4054
-0.8622, -0.0022, -0.0068, 0.0011, 10.4221
-0.8635, -0.0020, -0.0068, 0.0010, 10.4388
-0.8648, -0.0018, -0.0066, 0.0009, 10.4409
-0.8650, -0.0018, -0.0065, 0.0009, 10.4577
-0.8663, -0.0017, -0.0062, 0.0008, 10.4742
-0.8674, -0.0015, -0.0059, 0.0008, 10.4766
-0.8676, -0.0015, -0.0058, 0.0008, 10.4937
-0.8688, -0.0013, -0.0060, 0.0007, 10.4959
-0.8690, -0.0013, -0.0060, 0.0007, 10.5126
-0.8702, -0.0012, -0.0060, 0.0006, 10.5148
-0.8704, -0.0012, -0.0060, 0.0006, 10.5315
-0.8715, -0.0011, -0.0058, 0.0006, 10.5479
-0.8726, -0.0010, -0.0056, 0.0005, 10.5504
-0.8728, -0.0010, -0.0055, 0.0005, 10.5668
-0.8738, -0.0009, -0.0052, 0.0005, 10.5836
-0.8748, -0.0008, -0.0049, 0.0004, 10.5867
-0.8750, -0.0008, -0.0049, 0.0004, 10.6031
-0.8760, -0.0007, -0.0052, 0.0004, 10.6200
-0.8772, -0.0006, -0.0058, 0.0003, 10.6362
-0.8784, -0.0006, -0.0061, 0.0003, 10.6528
-0.8796, -0.0005, -0.0061, 0.0003, 10.6694
-0.8808, -0.0005, -0.0060, 0.0002, 10.6715
-0.8810, -0.0005, -0.0060, 0.0002, 10.6881
-0.8821, -0.0004, -0.0058, 0.0002, 10.6905
-0.8823, -0.0004, -0.0057, 0.0002, 10.7069
-0.8833, -0.0004, -0.0054, 0.0002, 10.7236
-0.8843, -0.0003, -0.0051, 0.0002, 10.7257
-0.8845, -0.0003, -0.0050, 0.0002, 10.7428
-0.8855, -0.0003, -0.0053, 0.0002, 10.7595
-0.8866, -0.0003, -0.0053, 0.0001, 10.7619
-0.8868, -0.0003, -0.0053, 0.0001, 10.7791
-0.8878, -0.0002, -0.0052, 0.0001, 10.7815
-0.8880, -0.0002, -0.0052, 0.0001, 10.7983
-0.8890, -0.0002, -0.0049, 0.0001, 10.8006
-0.8891, -0.0002, -0.0049, 0.0001, 10.8174
-0.8900, -0.0002, -0.0046, 0.0001, 10.8205
-0.8902, -0.0002, -0.0047, 0.0001, 10.8369
-0.8912, -0.0002, -0.0050, 0.0001, 10.8395
-0.8914, -0.0002, -0.0050, 0.0001, 10.8563
-0.8924, -0.0002, -0.0050, 0.0001, 10.8586
-0.8925, -0.0002, -0.0050, 0.0001, 10.8753
-0.8935, -0.0001, -0.0049, 0.0001, 10.8922
-0.8946, -0.0001, -0.0053, 0.0001, 10.8944
-0.8947, -0.0001, -0.0054, 0.0001, 10.9111
-0.8958, -0.0001, -0.0055, 0.0001, 10.9132
-0.8960, -0.0001, -0.0055, 0.0001, 10.9299
-0.8970, -0.0001, -0.0054, 0.0001, 10.9463
-0.8981, -0.0001, -0.0052, 0.0000, 10.9487
-0.8982, -0.0001, -0.0052, 0.0000, 10.9652
-0.8992, -0.0001, -0.0049, 0.0000, 10.9819
-0.9001, -0.0001, -0.0046, 0.0000, 10.9841
-0.9002, -0.0001, -0.0046, 0.0000, 11.0008
-0.9011, -0.0001, -0.0043, 0.0000, 11.0030
-0.9012, -0.0001, -0.0042, 0.0000, 11.0197
-0.9020, -0.0001, -0.0039, 0.0000, 11.0364
-0.9027, -0.0001, -0.0036, 0.0000, 11.0385
-0.9028, -0.0001, -0.0036, 0.0000, 11.0553
-0.9035, 0.0000, -0.0033, 0.0000, 11.0722
-0.9042, 0.0000, -0.0036, 0.0000, 11.0743
-0.9043, 0.0000, -0.0036, 0.0000, 11.0910
-0.9051, 0.0000, -0.0038, 0.0000, 11.0941
-0.9052, 0.0000, -0.0039, 0.0000, 11.1104
-0.9061, 0.0000, -0.0044, 0.0000, 11.1137
-0.9062, 0.0000, -0.0046, 0.0000, 11.1301
-0.9073, 0.0000, -0.0054, 0.0000, 11.1323
-0.9075, 0.0000, -0.0055, 0.0000, 11.1491
-0.9086, 0.0000, -0.0058, 0.0000, 11.1658
-0.9098, 0.0001, -0.0059, 0.0006, 11.1825
-0.9111, 0.0003, -0.0065, 0.0010, 11.1988
-0.9124, 0.0006, -0.0067, 0.0013, 11.2153
-0.9137, 0.0008, -0.0066, 0.0014, 11.2319
-0.9150, 0.0011, -0.0065, 0.0015, 11.2352
-0.9153, 0.0012, -0.0065, 0.0015, 11.2516
-0.9166, 0.0015, -0.0068, 0.0014, 11.2538
-0.9168, 0.0015, -0.0068, 0.0014, 11.2705
-0.9182, 0.0018, -0.0068, 0.0014, 11.2728
-0.9184, 0.0018, -0.0068, 0.0014, 11.2896
-0.9197, 0.0021, -0.0066, 0.0013, 11.3063
-0.9211, 0.0023, -0.0069, 0.0012, 11.3090
-0.9213, 0.0024, -0.0069, 0.0012, 11.3257
-0.9228, 0.0026, -0.0076, 0.0011, 11.3279
-0.9231, 0.0026, -0.0076, 0.0011, 11.3446
-0.9246, 0.0029, -0.0078, 0.0011, 11.3478
-0.9249, 0.0029, -0.0079, 0.0012, 11.3643
-0.9266, 0.0032, -0.0084, 0.0017, 11.3666
-0.9268, 0.0033, -0.0084, 0.0017, 11.3833
-0.9285, 0.0037, -0.0085, 0.0020, 11.4002
-0.9303, 0.0041, -0.0090, 0.0021, 11.4027
-0.9306, 0.0042, -0.0090, 0.0021, 11.4194
-0.9324, 0.0046, -0.0090, 0.0021, 11.4224
-0.9327, 0.0047, -0.0091, 0.0021, 11.4388
-0.9346, 0.0051, -0.0095, 0.0021, 11.4418
-0.9350, 0.0051, -0.0096, 0.0021, 11.4583
-0.9370, 0.0055, -0.0101, 0.0020, 11.4605
-0.9373, 0.0056, -0.0102, 0.0020, 11.4772
-0.9393, 0.0060, -0.0102, 0.0019, 11.4937
-0.9413, 0.0063, -0.0100, 0.0017, 11.4968
-0.9416, 0.0064, -0.0101, 0.0017, 11.5132
-0.9437, 0.0067, -0.0103, 0.0016, 11.5163
-0.9440, 0.0068, -0.0104, 0.0016, 11.5327
-0.9462, 0.0070, -0.0108, 0.0015, 11.5349
-0.9465, 0.0071, -0.0108, 0.0014, 11.5516
-0.9486, 0.0073, -0.0107, 0.0013, 11.5537
-0.9489, 0.0074, -0.0107, 0.0013, 11.5705
-0.9510, 0.0076, -0.0104, 0.0012, 11.5869
-0.9530, 0.0078, -0.0099, 0.0011, 11.6037
-0.9548, 0.0080, -0.0094, 0.0010, 11.6202
-0.9566, 0.0082, -0.0088, 0.0009, 11.6368
-0.9582, 0.0084, -0.0082, 0.0008, 11.6534
-0.9597, 0.0085, -0.0075, 0.0008, 11.6563
-0.9600, 0.0086, -0.0075, 0.0007, 11.6728
-0.9615, 0.0087, -0.0075, 0.0007, 11.6748
-0.9617, 0.0087, -0.0075, 0.0007, 11.6915
-0.9631, 0.0088, -0.0073, 0.0006, 11.7080
-0.9645, 0.0089, -0.0070, 0.0005, 11.7113
-0.9647, 0.0090, -0.0070, 0.0005, 11.7274
-0.9662, 0.0091, -0.0072, 0.0005, 11.7297
-0.9664, 0.0091, -0.0072, 0.0005, 11.7462
-0.9678, 0.0092, -0.0071, 0.0004, 11.7629
-0.9692, 0.0092, -0.0069, 0.0004, 11.7654
-0.9694, 0.0093, -0.0069, 0.0004, 11.7822
-0.9707, 0.0093, -0.0065, 0.0004, 11.7843
-0.9709, 0.0093, -0.0065, 0.0003, 11.8011
-0.9721, 0.0094, -0.0061, 0.0003, 11.8180
-0.9733, 0.0095, -0.0063, 0.0003, 11.8201
-0.9735, 0.0095, -0.0063, 0.0003, 11.8369
-0.9748, 0.0095, -0.0063, 0.0003, 11.8392
-0.9749, 0.0095, -0.0062, 0.0003, 11.8559
-0.9761, 0.0096, -0.0060, 0.0002, 11.8725
-0.9773, 0.0096, -0.0058, 0.0002, 11.8890
-0.9784, 0.0096, -0.0054, 0.0002, 11.9055
-0.9794, 0.0097, -0.0051, 0.0002, 11.9222
-0.9803, 0.0097, -0.0047, 0.0002, 11.9391
-0.9813, 0.0097, -0.0050, 0.0001, 11.9412
-0.9815, 0.0097, -0.0050, 0.0001, 11.9580
-0.9825, 0.0098, -0.0050, 0.0001, 11.9611
-0.9826, 0.0098, -0.0051, 0.0001, 11.9774
-0.9837, 0.0098, -0.0056, 0.0001, 11.9796
-0.9839, 0.0098, -0.0056, 0.0001, 11.9964
-0.9850, 0.0098, -0.0057, 0.0001, 12.0129
-0.9862, 0.0098, -0.0057, 0.0001, 12.0151
-0.9863, 0.0098, -0.0057, 0.0001, 12.0318
-0.9874, 0.0098, -0.0055, 0.0001, 12.0483
-0.9885, 0.0099, -0.0052, 0.0001, 12.0505
-0.9886, 0.0099, -0.0052, 0.0001, 12.0673
-0.9896, 0.0099, -0.0049, 0.0001, 12.0696
-0.9897, 0.0099, -0.0048, 0.0001, 12.0860
-0.9906, 0.0099, -0.0045, 0.0000, 12.1028
-0.9914, 0.0099, -0.0042, 0.0000, 12.1059
-0.9916, 0.0099, -0.0041, 0.0000, 12.1223
-0.9923, 0.0099, -0.0038, 0.0000, 12.1244
-0.9924, 0.0099, -0.0037, 0.0000, 12.1411
-0.9931, 0.0099, -0.0034, 0.0000, 12.1581
-0.9937, 0.0099, -0.0031, 0.0000, 12.1602
-0.9938, 0.0099, -0.0031, 0.0000, 12.1769
-0.9944, 0.0099, -0.0028, 0.0000, 12.1791
-0.9945, 0.0099, -0.0028, 0.0000, 12.1958
-0.9950, 0.0099, -0.0026, 0.0000, 12.2127
-0.9955, 0.0099, -0.0023, 0.0000, 12.2150
-0.9955, 0.0099, -0.0023, 0.0000, 12.2320
-0.9959, 0.0099, -0.0021, 0.0000, 12.2342
-0.9960, 0.0099, -0.0020, 0.0000, 12.2509
-0.9964, 0.0099, -0.0019, 0.0000, 12.2531
-0.9964, 0.0099, -0.0018, 0.0000, 12.2698
-0.9968, 0.0099, -0.0017, 0.0000, 12.2863
-0.9971, 0.0099, -0.0015, 0.0000, 12.2898
-0.9971, 0.0099, -0.0015, 0.0000, 12.3059
-0.9974, 0.0099, -0.0013, 0.0000, 12.3081
-0.9974, 0.0099, -0.0013, 0.0000, 12.3248
-0.9977, 0.0098, -0.0012, -0.0001, 12.3417
-0.9979, 0.0098, -0.0011, -0.0001, 12.3438
-0.9979, 0.0098, -0.0011, -0.0001, 12.3605
-0.9981, 0.0098, -0.0010, -0.0001, 12.3637
-0.9981, 0.0098, -0.0010, -0.0001, 12.3801
-0.9983, 0.0098, -0.0009, -0.0001, 12.3823
-0.9983, 0.0098, -0.0009, -0.0001, 12.4219
-0.9985, 0.0098, -0.0008, -0.0001, 12.4235
-0.9987, 0.0098, -0.0007, -0.0001, 12.4401
-0.9988, 0.0098, -0.0006, -0.0001, 12.4411
-0.9988, 0.0098, -0.0006, -0.0001, 12.4578
-0.9989, 0.0097, -0.0005, -0.0001, 12.4588
-0.9989, 0.0097, -0.0005, -0.0001, 12.4756
-0.9990, 0.0097, -0.0005, -0.0001, 12.4921
-0.9991, 0.0097, -0.0004, -0.0001, 12.5087
-0.9992, 0.0097, -0.0004, 0.0000, 12.5108
-0.9992, 0.0097, -0.0004, 0.0000, 12.5274
-0.9993, 0.0097, -0.0004, 0.0000, 12.5441
-0.9993, 0.0097, -0.0003, 0.0000, 12.5461
-0.9993, 0.0097, -0.0003, 0.0000, 12.5628
-0.9994, 0.0097, -0.0003, 0.0000, 12.5794
-0.9995, 0.0097, -0.0003, 0.0000, 12.5816
-0.9995, 0.0097, -0.0003, 0.0000, 12.5984
-0.9995, 0.0097, -0.0002, 0.0000, 12.6003
-0.9995, 0.0097, -0.0002, 0.0000, 12.6171
-0.9996, 0.0097, -0.0002, 0.0000, 12.6337
-0.9996, 0.0097, -0.0002, 0.0000, 12.6356
-0.9996, 0.0097, -0.0002, 0.0000, 12.6523
-0.9996, 0.0097, -0.0002, 0.0000, 12.6690
-0.9997, 0.0097, -0.0002, 0.0000, 12.6711
-0.9997, 0.0097, -0.0002, 0.0000, 12.6876
-0.9997, 0.0096, -0.0001, 0.0000, 12.7047
