Position x, Position y, Velocity x, Velocity y
-0.9003, -0.0014, -0.0227, -0.0013
-0.9049, -0.0018, -0.0232, -0.0020
-0.9094, -0.0022, -0.0230, -0.0023
-0.9140, -0.0027, -0.0229, -0.0025
-0.9184, -0.0032, -0.0223, -0.0026
-0.9228, -0.0038, -0.0219, -0.0026
-0.9270, -0.0043, -0.0211, -0.0025
-0.9312, -0.0047, -0.0213, -0.0024
-0.9355, -0.0053, -0.0216, -0.0029
-0.9400, -0.0059, -0.0224, -0.0031
-0.9444, -0.0066, -0.0224, -0.0032
-0.9488, -0.0072, -0.0219, -0.0032
-0.9530, -0.0078, -0.0210, -0.0030
-0.9569, -0.0084, -0.0199, -0.0029
-0.9606, -0.0089, -0.0186, -0.0027
-0.9641, -0.0094, -0.0173, -0.0025
-0.9672, -0.0099, -0.0160, -0.0028
-0.9702, -0.0105, -0.0148, -0.0030
-0.9729, -0.0111, -0.0136, -0.0030
-0.9753, -0.0117, -0.0124, -0.0029
-0.9776, -0.0124, -0.0113, -0.0034
-0.9796, -0.0132, -0.0103, -0.0041
-0.9831, -0.0151, -0.0084, -0.0048
-0.9846, -0.0161, -0.0077, -0.0047
-0.9860, -0.0169, -0.0070, -0.0044
-0.9873, -0.0178, -0.0064, -0.0042
-0.9884, -0.0186, -0.0058, -0.0039
-0.9895, -0.0193, -0.0053, -0.0036
-0.9904, -0.0199, -0.0048, -0.0033
-0.9913, -0.0205, -0.0044, -0.0031
-0.9921, -0.0211, -0.0039, -0.0028
-0.9928, -0.0216, -0.0036, -0.0026
-0.9934, -0.0221, -0.0032, -0.0023
-0.9940, -0.0225, -0.0029, -0.0021
-0.9945, -0.0229, -0.0027, -0.0019
-0.9950, -0.0232, -0.0024, -0.0018
-0.9955, -0.0236, -0.0022, -0.0016
-0.9959, -0.0239, -0.0020, -0.0015
-0.9962, -0.0241, -0.0018, -0.0013
-0.9965, -0.0244, -0.0016, -0.0012
-0.9968, -0.0246, -0.0015, -0.0011
