Position x, Position y, Velocity x, Velocity y
0.4750, -0.0034, -0.0155, 0.0017, 3.8924
0.4719, -0.0030, -0.0153, 0.0015, 3.9089
0.4689, -0.0028, -0.0155, 0.0014, 3.9255
0.4657, -0.0025, -0.0158, 0.0013, 3.9420
0.4625, -0.0023, -0.0162, 0.0012, 3.9583
0.4593, -0.0021, -0.0161, 0.0011, 3.9606
0.4588, -0.0020, -0.0161, 0.0011, 3.9775
0.4556, -0.0018, -0.0162, 0.0010, 3.9942
0.4523, -0.0017, -0.0165, 0.0009, 3.9964
0.4518, -0.0016, -0.0165, 0.0009, 4.0132
0.4486, -0.0015, -0.0162, 0.0008, 4.0164
0.4480, -0.0015, -0.0162, 0.0008, 4.0327
0.4447, -0.0013, -0.0162, 0.0007, 4.0351
0.4443, -0.0013, -0.0161, 0.0007, 4.0522
0.4410, -0.0012, -0.0163, 0.0006, 4.0544
0.4405, -0.0012, -0.0162, 0.0006, 4.0711
0.4373, -0.0010, -0.0159, 0.0006, 4.0733
0.4369, -0.0010, -0.0158, 0.0005, 4.0903
0.4338, -0.0009, -0.0158, 0.0005, 4.1066
0.4307, -0.0008, -0.0154, 0.0004, 4.1099
0.4301, -0.0008, -0.0154, 0.0004, 4.1264
0.4271, -0.0008, -0.0153, 0.0004, 4.1298
0.4265, -0.0007, -0.0153, 0.0004, 4.1462
0.4234, -0.0007, -0.0154, 0.0004, 4.1492
0.4229, -0.0007, -0.0155, 0.0003, 4.1656
0.4196, -0.0006, -0.0163, 0.0003, 4.1680
0.4192, -0.0006, -0.0164, 0.0003, 4.1847
0.4159, -0.0005, -0.0164, 0.0003, 4.1870
0.4154, -0.0005, -0.0164, 0.0003, 4.2037
0.4122, -0.0005, -0.0160, 0.0002, 4.2206
0.4091, -0.0004, -0.0159, 0.0002, 4.2228
0.4086, -0.0004, -0.0159, 0.0002, 4.2395
0.4055, -0.0004, -0.0154, 0.0002, 4.2416
0.4051, -0.0004, -0.0153, 0.0002, 4.2587
0.4021, -0.0003, -0.0152, 0.0002, 4.2751
0.3990, -0.0003, -0.0154, 0.0002, 4.2775
0.3985, -0.0003, -0.0154, 0.0002, 4.2940
0.3955, -0.0003, -0.0151, 0.0001, 4.2965
0.3951, -0.0003, -0.0150, 0.0001, 4.3133
0.3921, -0.0002, -0.0150, 0.0001, 4.3298
0.3892, -0.0002, -0.0146, 0.0001, 4.3476
0.3861, -0.0002, -0.0147, 0.0001, 4.3640
