Position x, Position y, Velocity x, Velocity y
0.4305, 0.0083, 0.4220, 0.0105
0.4374, 0.0085, 0.4157, 0.0095
0.4441, 0.0086, 0.4086, 0.0086
0.4453, 0.0087, 0.4073, 0.0084
0.4475, 0.0087, 0.4045, 0.0082
0.4499, 0.0088, 0.4006, 0.0079
0.4564, 0.0089, 0.3948, 0.0071
0.4576, 0.0089, 0.3936, 0.0070
0.4601, 0.0089, 0.3936, 0.0067
0.4625, 0.0090, 0.3922, 0.0065
0.4690, 0.0091, 0.3928, 0.0059
0.4701, 0.0091, 0.3924, 0.0058
0.4725, 0.0091, 0.3939, 0.0056
0.4747, 0.0092, 0.3939, 0.0054
0.4813, 0.0092, 0.3980, 0.0049
0.4825, 0.0093, 0.3995, 0.0048
0.4847, 0.0093, 0.4013, 0.0046
0.4871, 0.0093, 0.4019, 0.0045
0.4937, 0.0094, 0.3999, 0.0040
0.4948, 0.0094, 0.3992, 0.0040
0.4970, 0.0094, 0.4000, 0.0038
0.4997, 0.0094, 0.4024, 0.0037
0.5065, 0.0095, 0.4112, 0.0033
0.5075, 0.0095, 0.4106, 0.0033
0.5097, 0.0095, 0.4112, 0.0032
0.5167, 0.0096, 0.4170, 0.0028
0.5179, 0.0096, 0.4172, 0.0028
0.5248, 0.0096, 0.4163, 0.0025
0.5316, 0.0096, 0.4129, 0.0023
0.5384, 0.0097, 0.4079, 0.0021
0.5449, 0.0097, 0.3945, 0.0019
0.5459, 0.0097, 0.3939, 0.0007
0.5481, 0.0097, 0.3922, -0.0018
0.5505, 0.0097, 0.3920, -0.0041
0.5569, 0.0095, 0.3881, -0.0097
0.5578, 0.0095, 0.3864, -0.0102
0.5601, 0.0094, 0.3816, -0.0114
0.5624, 0.0093, 0.3763, -0.0124
0.5685, 0.0091, 0.3673, -0.0148
0.5744, 0.0088, 0.3597, -0.0160
0.5756, 0.0088, 0.3585, -0.0161
0.5776, 0.0087, 0.3558, -0.0162
0.5835, 0.0084, 0.3533, -0.0163
0.5843, 0.0084, 0.3518, -0.0163
0.5899, 0.0081, 0.3406, -0.0159
0.5956, 0.0079, 0.3397, -0.0153
0.6012, 0.0076, 0.3381, -0.0145
0.6021, 0.0076, 0.3366, -0.0144
0.6040, 0.0075, 0.3356, -0.0166
0.6060, 0.0074, 0.3337, -0.0187
0.6114, 0.0070, 0.3261, -0.0235
0.6167, 0.0066, 0.3204, -0.0261
0.6176, 0.0065, 0.3196, -0.0263
0.6195, 0.0063, 0.3203, -0.0267
0.6248, 0.0059, 0.3192, -0.0272
0.6257, 0.0058, 0.3190, -0.0272
0.6311, 0.0053, 0.3241, -0.0268
0.6365, 0.0049, 0.3269, -0.0259
0.6418, 0.0045, 0.3207, -0.0247
0.6427, 0.0044, 0.3212, -0.0244
0.6447, 0.0043, 0.3217, -0.0239
0.6466, 0.0042, 0.3211, -0.0233
0.6520, 0.0038, 0.3242, -0.0218
0.6530, 0.0037, 0.3244, -0.0215
0.6547, 0.0036, 0.3244, -0.0210
0.6603, 0.0033, 0.3366, -0.0194
0.6614, 0.0032, 0.3366, -0.0206
0.6670, 0.0028, 0.3348, -0.0261
0.6725, 0.0023, 0.3328, -0.0290
0.6781, 0.0018, 0.3381, -0.0303
0.6791, 0.0017, 0.3386, -0.0303
0.6809, 0.0016, 0.3389, -0.0303
0.6823, 0.0014, 0.3385, -0.0303
0.6879, 0.0009, 0.3422, -0.0298
0.6883, 0.0009, 0.3418, -0.0298
0.6939, 0.0004, 0.3354, -0.0287
0.6948, 0.0004, 0.3358, -0.0285
0.6968, 0.0002, 0.3361, -0.0279
0.7025, -0.0003, 0.3413, -0.0264
0.7034, -0.0003, 0.3405, -0.0261
0.7091, -0.0007, 0.3418, -0.0244
0.7148, -0.0011, 0.3417, -0.0227
0.7204, -0.0015, 0.3407, -0.0210
0.7214, -0.0015, 0.3417, -0.0207
0.7235, -0.0016, 0.3432, -0.0201
0.7255, -0.0018, 0.3460, -0.0195
0.7313, -0.0020, 0.3498, -0.0179
0.7323, -0.0021, 0.3501, -0.0176
0.7343, -0.0022, 0.3500, -0.0171
0.7366, -0.0023, 0.3517, -0.0165
0.7424, -0.0026, 0.3521, -0.0151
0.7432, -0.0026, 0.3510, -0.0149
0.7457, -0.0027, 0.3503, -0.0143
0.7516, -0.0029, 0.3524, -0.0130
0.7526, -0.0029, 0.3524, -0.0128
0.7584, -0.0031, 0.3510, -0.0116
0.7643, -0.0033, 0.3563, -0.0106
0.7654, -0.0033, 0.3567, -0.0104
0.7675, -0.0034, 0.3569, -0.0100
0.7692, -0.0034, 0.3583, -0.0098
0.7751, -0.0036, 0.3601, -0.0089
0.7811, -0.0037, 0.3599, -0.0080
0.7822, -0.0037, 0.3596, -0.0079
0.7844, -0.0038, 0.3584, -0.0076
0.7858, -0.0038, 0.3570, -0.0074
0.7916, -0.0039, 0.3493, -0.0067
0.7973, -0.0040, 0.3430, -0.0061
0.8031, -0.0041, 0.3527, -0.0055
0.8042, -0.0041, 0.3523, -0.0054
0.8064, -0.0042, 0.3538, -0.0052
0.8124, -0.0043, 0.3612, -0.0047
0.8135, -0.0043, 0.3619, -0.0046
0.8196, -0.0043, 0.3709, -0.0042
0.8257, -0.0044, 0.3679, -0.0038
0.8268, -0.0044, 0.3685, -0.0037
0.8294, -0.0044, 0.3724, -0.0036
0.8314, -0.0045, 0.3739, -0.0035
0.8377, -0.0045, 0.3821, -0.0031
0.8389, -0.0045, 0.3828, -0.0031
0.8416, -0.0045, 0.3864, -0.0029
0.8481, -0.0046, 0.3977, -0.0027
0.8494, -0.0046, 0.3987, -0.0026
0.8561, -0.0046, 0.4092, -0.0024
0.8631, -0.0047, 0.4210, -0.0021
0.8644, -0.0047, 0.4219, -0.0021
0.8668, -0.0047, 0.4255, -0.0020
0.8741, -0.0047, 0.4383, -0.0018
0.8755, -0.0047, 0.4393, -0.0018
0.8830, -0.0047, 0.4496, -0.0016
0.8905, -0.0048, 0.4528, -0.0015
0.8918, -0.0048, 0.4538, -0.0014
0.8941, -0.0048, 0.4549, -0.0014
0.8960, -0.0048, 0.4567, -0.0014
0.9036, -0.0048, 0.4604, -0.0012
0.9111, -0.0048, 0.4516, -0.0011
0.9183, -0.0048, 0.4345, -0.0009
0.9251, -0.0048, 0.4124, -0.0007
0.9264, -0.0049, 0.4076, -0.0006
0.9286, -0.0049, 0.3992, -0.0006
0.9309, -0.0049, 0.3898, -0.0005
0.9370, -0.0049, 0.3636, -0.0003
0.9381, -0.0049, 0.3586, -0.0003
0.9403, -0.0049, 0.3483, -0.0003
0.9457, -0.0047, 0.3219, 0.0071
0.9464, -0.0047, 0.3181, 0.0078
0.9513, -0.0045, 0.2925, 0.0123
0.9557, -0.0043, 0.2682, 0.0149
0.9598, -0.0040, 0.2454, 0.0164
0.9605, -0.0040, 0.2415, 0.0165
0.9619, -0.0038, 0.2341, 0.0191
0.9631, -0.0037, 0.2273, 0.0211
0.9665, -0.0033, 0.2070, 0.0266
0.9697, -0.0028, 0.1883, 0.0296
0.9702, -0.0027, 0.1852, 0.0298
0.9713, -0.0025, 0.1792, 0.0302
0.9740, -0.0020, 0.1626, 0.0308
0.9744, -0.0019, 0.1599, 0.0307
0.9768, -0.0014, 0.1450, 0.0301
0.9790, -0.0010, 0.1315, 0.0290
0.9810, -0.0005, 0.1192, 0.0274
0.9813, -0.0004, 0.1173, 0.0271
0.9820, -0.0003, 0.1134, 0.0265
0.9837, 0.0001, 0.1026, 0.0246
0.9840, 0.0002, 0.1009, 0.0242
0.9855, 0.0006, 0.0913, 0.0222
0.9869, 0.0009, 0.0827, 0.0203
0.9881, 0.0012, 0.0748, 0.0183
0.9884, 0.0013, 0.0734, 0.0179
0.9888, 0.0014, 0.0709, 0.0173
0.9898, 0.0016, 0.0641, 0.0154
0.9901, 0.0017, 0.0628, 0.0151
0.9910, 0.0019, 0.0568, 0.0134
0.9919, 0.0021, 0.0514, 0.0120
0.9919, 0.0021, 0.0510, 0.0119
0.9922, 0.0022, 0.0492, 0.0115
0.9925, 0.0023, 0.0475, 0.0111
0.9932, 0.0024, 0.0430, 0.0099
